uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"8f56fcb2-81ef-492c-9031-393d78469191","BONA_001.basePlot.div","D19","BONA",65.174447,-147.478155,"WGS84",20.28,374.1,0.5,"distributed","deciduousForest","BONA_001","41.4.1","2021-11-16",1,"BONA.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"wood",50.00,,,,"0000-0003-1450-8764","0000-0001-7459-8496","OK",,"OK - no known exceptions"
"6beec095-0900-49ac-8303-fce4c3494842","BONA_001.basePlot.div","D19","BONA",65.174447,-147.478155,"WGS84",20.28,374.1,0.5,"distributed","deciduousForest","BONA_001","31.1.1","2021-11-16",1,"BONA.1.2021","NEON.DOC.014042vL","plantSpecies","Y","N","ZIELE","Zigadenus elegans Pursh ssp. elegans","subspecies","Liliaceae","N",,,,,,,25.00,"Y",,,"0000-0003-1450-8764","0000-0003-1450-8764","OK",,"OK - no known exceptions"
"0decccaf-61a1-4b65-ba1a-14eeec8f28ae","BONA_001.basePlot.div","D19","BONA",65.174447,-147.478155,"WGS84",20.28,374.1,0.5,"distributed","deciduousForest","BONA_001","41.4.1","2021-11-16",1,"BONA.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ANEMO","Anemone sp.","genus","Ranunculaceae","N",,,,,,,20.00,"Y",,,"0000-0003-1450-8764","0000-0001-7459-8496","OK",,"OK - no known exceptions"
"6ac095a5-d0b5-46d4-b81a-e31ddff336d8","BONA_001.basePlot.div","D19","BONA",65.174447,-147.478155,"WGS84",20.28,374.1,0.5,"distributed","deciduousForest","BONA_001","31.1.1","2021-11-16",1,"BONA.1.2021","NEON.DOC.014042vL","plantSpecies","Y","N","BEOC2","Betula occidentalis Hook.","species","Betulaceae","N",,,,,,,10.00,"Y",,,"0000-0003-1450-8764","0000-0003-1450-8764","OK",,"OK - no known exceptions"
